title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Cloud-fog assisted human tracing and disaster evacuation framework,https://onlinelibrary.wiley.com/doi/10.1002/ett.4892,none,RESEARCH ARTICLE,Wiley,2023,"Many kinds of natural hazards and man-made calamities have occurred in recent years, each of which has left a huge number of victims and has been challenging to deal with. The solution is an effective evacuation planning system, which is gaining the interest of governments, academic institutions, and industries all across the world. This study focuses on quick and organized evacuation from densely populated areas during disasters to decrease damage successfully. This research proposes a fog-cloud-assisted effective disaster evacuation framework. The data accumulation layer uses IoT, mobile networks, and GPS technologies to collect environmental and location-based data to track the inhabitants. The fog layer is utilized for (i) disaster event detection and (ii) human tracing and crowd density analysis. A cloud layer makes it easier for an evacuation algorithm to produce an evacuation map that will point evacuees to the exit while computing a quick and safe path utilizing environmental and inhabitant information gathered from the fog. The findings reveal that the performance of Model A surpasses the split delivery vehicle routing problem model with the minimum demand of vehicles and with improvement of 38.1% average. Also, A* takes less time (18.3 s) than other state-of-the-art techniques to find the best optimal route for evacuation. Implementation and performance analysis demonstrate the efficiency and effectiveness of the proposed framework.",none
Self-Administered Information Sharing Framework Using Bioinspired Mechanisms,https://onlinelibrary.wiley.com/doi/10.1155/2020/8880730,1,Research Article,Wiley,2020,"The promising potential of distributed and interconnected lightweight devices that can jointly generate superior information-collecting and problem-solving abilities has long fostered various significant and ubiquitous techniques, from wireless sensor networks (WSNs) to Internet of Things (IoT). Although related applications have been widely used in different domains in attempting to collect and harness the ever-growing information flows, one major issue that impedes the further advancement of WSNs or IoT-based applications is the restricted battery power. Previous research mainly focuses on investigating novel protocols to save energy by reducing data traffic with the aid of optimal or heuristic algorithms. However, data packet behaviours and significant parameters involved are mostly preconfigured in a supervised-learning fashion rather than using an unsupervised learning paradigm and therefore may not adapt to uncertain or fast-changing environments. Hence, this paper concentrates on optimising the behaviours of data packets and significant parameters in a widely tested routing protocol, namely, Cognitive Packet Network (CPN), with the aid of several bio-inspired algorithms to increase the efficiency of energy usage and information acquisition. Two novel packet behaviours are introduced, and an on-line parameter calibration scheme is proposed to realise packet time-to-live (TTL) adjustment and rate adaptation. The simulation results show that the introduction of the bioinspired algorithms can improve the efficiency of information sharing and reduce the energy consumption.",none
How not to secure wireless sensor networks: a plethora of insecure polynomial-based key pre-distribution schemes,https://onlinelibrary.wiley.com/doi/10.1049/ise2.12016,none,ORIGINAL RESEARCH PAPER,Wiley,2021,"Three closely related polynomial-based group key pre-distribution schemes have recently been proposed, aimed specifically at wireless sensor networks. The schemes enable any subset of a predefined set of sensor nodes to establish a shared secret key without any communications overhead. It is claimed that these schemes are both secure and lightweight, that is, making them particularly appropriate for network scenarios where nodes have limited computational and storage capabilities. Further studies have built on these schemes, for example, to propose secure routing protocols for wireless sensor networks. Unfortunately, as shown by the author, all three schemes are completely insecure; whilst the details of their operation vary, they share common weaknesses. In two cases, we show that an attacker equipped with the information built into just one sensor node can compute all possible group keys, including those for which the attacked node is not a member; this breaks a fundamental design objective. In the other case, an attacker equipped with the information built into at most two sensor nodes can compute all possible group keys. In the latter case, the attack can also be achieved by an attacker armed with the information from a single node together with a single group key to which this sensor node is not entitled. Repairing the schemes appears difficult, if not impossible. The existence of major flaws is not surprising given the complete absence of any rigorous proofs of security for the proposed schemes. A further recent work proposes a group membership authentication and key establishment scheme based on one of the three key pre-distribution schemes analysed here; as the author demonstrates, this scheme is also insecure, as the attack we describe on the corresponding pre-distribution scheme enables the authentication process to be compromised.",none
A novel approach for void avoidance in wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.1079,9,Research Article,Wiley,2010,"We propose a novel approach to treat the problem of void avoidance in sensor networks. In our approach, the choice of the forwarding region around a discovered void is oriented by the locations of (i) the sender node, (ii) the void center and (iii) the destination node. Three void-avoidance schemes are described which use the same void-discovery algorithm. Based on an oriented face routing, the first scheme is used by the boundary nodes to prevent packets from dropping. The second scheme is used by sender nodes located n-hops away from the void boundary to launch a preventive rerouting. The third scheme tends to protect packets from both the concave zones and the boundaries nodes of voids. Proposed schemes are simple to implement. They save network resources and could be easily associated with existing geographic routing protocols. Simulation results show the efficiency of the proposed approach. Copyright © 2009 John Wiley & Sons, Ltd.",none
QoS-Oriented Optimal Relay Selection in Cognitive Radio Networks,https://onlinelibrary.wiley.com/doi/10.1155/2021/5580963,4,Research Article,Wiley,2021,"A cognitive radio network can be employed in any wireless communication systems, including military communications, public safety, emergency networks, aeronautical communications, and wireless-based Internet of Things, to enhance spectral efficiency. The performance of a cognitive radio network (CRN) can be enhanced through the use of cooperative relays with buffers; however, this incurs additional delays which can be reduced by using virtual duplex relaying that requires selection of a suitable relay pair. In a virtual duplex mode, we mimic full-duplex links by using simultaneous two half-duplex links, one transmitting and the other one receiving, in such a way that the overall effect of duplex mode is achieved. The relays are generally selected based on signal-to-interference-plus-noise ratio (SINR). However, other factors such as power consumption and buffer capacity can also have a significant impact on relay selection. In this work, a multiobjective relay selection scheme is proposed that simultaneously takes into account throughput, delay performance, battery power, and buffer status (i.e., both occupied and available) at the relay nodes while maintaining the required SINR. The proposed scheme involves the formulation of four objective functions to, respectively, maximize throughput and buffer space availability while minimizing the delay and battery power consumption. The weighted sum approach is then used to combine these objective functions to form the multiobjective optimization problem and an optimal solution is obtained. The assignments of weights to objectives have been done using the rank sum (RS) method, and several quality-of-service (QoS) profiles have been considered by varying the assignment of weights. The results gathered through simulations demonstrate that the proposed scheme efficiently determines the optimal solution for each application scenario and selects the best relay for the respective QoS profile. The results are further verified by using the genetic algorithm (GA) and particle swarm optimization (PSO) techniques. Both techniques gave identical solutions, thus validating our claim.",none
Multihopping Multilevel Clustering Heterogeneity-Sensitive Optimized Routing Protocol for Wireless Sensor Networks,https://onlinelibrary.wiley.com/doi/10.1155/2017/5378403,7,Research Article,Wiley,2017,"Effective utilization of energy resources in Wireless Sensor Networks (WSNs) has become challenging under uncertain distributed cluster-formation and single-hop intercluster communication capabilities. So, sensor nodes are forced to operate at expensive full rate transmission power level continuously during whole network operation. These challenging network environments experience unwanted phenomena of drastic energy consumption and packet drop. In this paper, we propose an adaptive immune Multihopping Multilevel Clustering (MHMLC) protocol that executes a Hybrid Clustering Algorithm (HCA) to perform optimal centralized selection of Cluster-Heads (CHs) within radius of centrally located Base Station (BS) and distributed CHs selection in the rest of network area. HCA of MHMLC also produces optimal intermediate CHs for intercluster multihop communications that develop heterogeneity-aware economical links. This hybrid cluster-formation facilitates the sensors to function at short range transmission power level that enhances link quality and avoids packet drop. The simulation environments produce fair comparison among proposed MHMLC and existing state-of-the-art routing protocols. Experimental results give significant evidence of better performance of the proposed model in terms of network lifetime, stability period, and data delivery ratio.",none
An IIoT based secure and sustainable smart supply chain system using sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/ett.4681,2,RESEARCH ARTICLE,Wiley,2022,"Industrial Internet of Things (IIoT) is a very effective and efficient way to track products during their production, packaging, storage, and shipments. It can also help in monitoring their real-time conditions such as location, speed of moments, and temperature. Presently most of the supply chain management systems are not effective due to their inefficient tracking of real-time shipments, long delays in shipments and lost identification on a real-time basis, and uneconomical storage of goods. To solve these problems, an IoT-based secure and sustainable smart supply chain system using sensor networks is proposed that provides real-time shipment tracking, storage, delay, and lost identification. Threshold-based weighted probability formula is devised by considering the average distance and node spacing of sensor nodes, total network energy, residual, and maximum energy parameters to alleviate the hot spot problem. Additionally, the communication signals are transmitted in compression form with end-to-end encryption that reduces the use of bandwidth by decreasing the signal size. The percentage increment in the stability and the network lifespan of the proposed method is 35.19% and 7.23% & 119.33% and 71.72% as compared to the T. Senthil et al method and S. Singh's method, respectively.",none
"Study QoS Optimization and Energy Saving Techniques in Cloud, Fog, Edge, and IoT",https://onlinelibrary.wiley.com/doi/10.1155/2020/8964165,10,Review Article,Wiley,2020,"With an increase of service users’ demands on high quality of services (QoS), more and more efficient service computing models are proposed. The development of cloud computing, fog computing, and edge computing brings a number of challenges, e.g., QoS optimization and energy saving. We do a comprehensive survey on QoS optimization and energy saving in cloud computing, fog computing, edge computing, and IoT environments. We summarize the main challenges and analyze corresponding solutions proposed by existing works. This survey aims to help readers have a deeper understanding on the concepts of different computing models and study the techniques of QoS optimization and energy saving in these models.",none
"Green Communication for Next-Generation Wireless Systems: Optimization Strategies, Challenges, Solutions, and Future Aspects",https://onlinelibrary.wiley.com/doi/10.1155/2021/5528584,6,Review Article,Wiley,2021,"Wireless sensor networks (WSNs) have emerged as a backbone technology for the wireless communication era. The demand for WSN is rapidly increasing due to their major role in various applications with a wider deployment and omnipresent nature. The WSN is rapidly integrated into a large number of applications such as industrial, security, monitoring, tracking, and applications in home automation. The widespread use in many different areas attracts research interest in WSNs. Therefore, researchers are taking initiatives in exploring innovation day by day particularly towards the Internet of Things (IoT). But, WSN is having lots of challenging issues that need to be addressed, and the inherent characteristics of WSN severely affect the performance. Energy constraints are one of the primary issues that require urgent attention from the research community. Optimal energy optimization strategies are needed to counter the issue of energy constraints. Although one of the most appropriate schemes for handling energy constraints issues is the appropriate energy harvesting technique, the optimal energy optimization strategies should be coupled together for effectively utilizing the harvested energy. In this high-level systematic and taxonomical survey, we have organized the energy optimization strategies for EH-WSNs into eleven factors, namely, radio optimization schemes, optimizing the energy harvesting process, data reduction schemes, schemes based on cross-layer optimization, schemes based on cross-layer optimization, sleep/wake-up policies, schemes based on load balancing, schemes based on optimization of power requirement, optimization of communication mechanism, schemes based on optimization of battery operations, mobility-based schemes, and finally energy balancing schemes. We have also prepared the summarized view of various protocols/algorithms with their remarkable details. This systematic and taxonomy survey also provides a progressive detailed overview and classification of various optimization challenges for the EH-WSNs that require attention from the researcher followed by a survey of corresponding solutions for corresponding optimization issues. Further, this systematic and taxonomical survey also provides a deep analysis of various emerging energy harvesting technologies in the last twenty years of the era.",none
An intelligent edge enabled 6G-flying ad-hoc network ecosystem for precision agriculture,https://onlinelibrary.wiley.com/doi/10.1111/exsy.13090,1,ORIGINAL ARTICLE,Wiley,2022,"Unmanned aerial vehicle based precision agriculture is a predominant research area. The modern flying ad-hoc network leverages the advanced low latency vehicular communication and intelligent computing paradigms that help the ecosystem to grow up to the next level. In this work, we propose an ecosystem for precision agriculture that leverages the use of the opportunistic MQTT protocol in an edge-enabled intelligent drone network for sensing and performing crop prediction using an intelligent ensemble machine learning model. The proposed approach leverages the edge computing system that requires low energy devices and also exploits the ultra-low latency opportunistic message transfer methodology. The experimental results show the maximum of 0.9 message delivery ratio and a minimum of 600 ms latency is achieved by opportunistic MQTT protocol in an ultra-low latency sparse network scenario. A weighted ensemble model is deployed onto the edge enabled devices or the drones. An accuracy of 96.5% is achieved in predicting the type of crops that can be grown in the soil about the selected area of interest.",none
Data transmission reduction techniques for improving network lifetime in wireless sensor networks: An up-to-date survey from 2017 to 2022,https://onlinelibrary.wiley.com/doi/10.1002/ett.4674,1,SURVEY ARTICLE,Wiley,2022,"Wireless sensor networks (WSNs) have now become a substantial part of our life as it provides an incredible setup for monitoring environmental conditions such as glaciers melting, earthquakes, climate change, volcanic eruption, agriculture, and other natural calamities. One of the most important challenges in data gathering and examining accurate data is “energy consumption.” However, continuously changing environmental conditions, mobility in devices and extreme resource usage, such as battery capacity in WSNs collectively contribute to a high possibility of redundant data transmission thus making it tremendously hard to achieve a satisfactory network lifetime. Additionally, these environmental monitoring applications periodically senses and aggregate data which usually exhibits high temporal and spatial redundancies. As a result, exploiting these redundancies is essential for both resource utilization, as well as accurate data transmission. Since a huge amount of energy is exhausted in transmitting the redundant data, which has become a bottleneck in scaling such applications. In this context, this article provides a thorough examination of existing energy-efficient redundant data transmission reduction techniques, as well as their strengths and drawbacks. The idea of redundant data transmission reduction concept is divided into three stages: the sensor nodes (SN) at the first stage, the cluster heads (CHs) at the second stage, and the base station (BS) at the third stage. Furthermore, this survey focuses on the current issues and challenges, as well as the future directions in reducing redundant data transmission for future investigation.",none
An IOT-based efficient energy management in smart grid using SMACA technique,https://onlinelibrary.wiley.com/doi/10.1002/2050-7038.12995,none,RESEARCH ARTICLE,Wiley,2021,"Energy management system (EMS) for distribution system with internet of things (IoT) using hybrid method is proposed in this paper. The proposed hybrid system is joined implementation of slime mould optimization algorithm (SMA) and chimp optimization algorithm (CA) and thus it is known as SMACA technique. The key point of the proposed scheme is to optimally direct the power and resources of the distribution system through persistent display of data as IoT-based communication system. At proposed scheme, every home device is interconnected using data acquisition module with an internet protocol (IP) address, which generates an enormous wireless network of working devices. For encouraging improved demand response for the distribution system to take care of energy, IoT-based communication system is utilized. To simply treat energy, optimal load requirement forecast and energy control processes are deal with SMACA system. In addition, the optimal utilization of the available resources and flexibility of these networks is provided and prolonged with IoT-based distribution system. In addition, the proposed system is capable for satisfying the common supply and energy requirement. Finally, the proposed model is performed on MATLAB/Simulink platform, and the performance of proposed system is compared with different techniques.",none
A novel approach for drones positioning in mission critical applications,https://onlinelibrary.wiley.com/doi/10.1002/ett.3603,42,SPECIAL ISSUE ARTICLE,Wiley,2019,"Recently, the flying sensor systems have been given a careful interest to provide critical administrations and services in a fiasco territory. Since severe debacles require the trading of geo-referenced area-based data among the salvage group and additionally the people in question, an independent exact situating framework is required. A Worldwide situating framework, or a global positioning system (GPS), gives close precise area data when there is an immediate viewable pathway with something like four satellites. Nonetheless, GPS beneficiaries may experience blackouts inside regions where satellite signs are hindered by impediments, for example, the normal mists in the sky and jammed structures in urban areas. This would prompt significant corruption in crisply developing remote detecting/flying applications, for example, those utilizing Drones. Therefore, to conquer this issue, GPS is coordinated with inertial navigation system (INS) to get a dependable route arrangement, particularly amid GPS blackouts. This study presents test and reproduction aftereffects of incorporation strategy dependent on machine learning that coordinates GPS with INS progressively. A field information was utilized to execute the combination and acquire promising outcomes. In addition, a discourse about benefits and impediments of the proposed strategy is given.",none
